subseries,mpn,operating_temp_min_c,operating_temp_max_c,jelf_id,tokens
LQW15AN_0Z,LQW15ANR10J0ZD,-55,125,JELF243A-9114,100|J:|±5%|20|2.52|1.5|120|6
LQW15AN_0Z,LQW15ANR12J0ZD,-55,125,JELF243A-9114,120|J:|±5%|20|2.66|1.0|110|6
LQW15AN_10,LQW15AN1N3C10D,-55,125,JELF243A-0051,1.3|C:|±0.2|nH|20|0.017|16|1200
LQW15AN_10,LQW15AN1N3D10D,-55,125,JELF243A-0051,1.3|D:|±0.5|nH|20|0.017|16|1200
LQW15AN_10,LQW15AN1N4C10D,-55,125,JELF243A-0051,1.4|C:|±0.2|nH|25|0.019|15|1100
LQW15AN_10,LQW15AN1N4D10D,-55,125,JELF243A-0051,1.4|D:|±0.5|nH|25|0.019|15|1100
LQW15AN_10,LQW15AN2N2C10D,-55,125,JELF243A-0051,2.2|C:|±0.2|nH|25|0.027|14|1000
LQW15AN_10,LQW15AN2N2D10D,-55,125,JELF243A-0051,2.2|D:|±0.5|nH|25|0.027|14|1000
LQW15AN_10,LQW15AN2N3C10D,-55,125,JELF243A-0051,2.3|C:|±0.2|nH|25|0.027|14|1000
LQW15AN_10,LQW15AN2N3D10D,-55,125,JELF243A-0051,2.3|D:|±0.5|nH|25|0.027|14|1000
LQW15AN_10,LQW15AN2N4D10D,-55,125,JELF243A-0051,2.4|D:|±0.5|nH|25|0.027|14|1000
LQW15AN_10,LQW15AN3N3C10D,-55,125,JELF243A-0051,3.3|C:|±0.2|nH|30|0.040|12|900
LQW15AN_10,LQW15AN3N3D10D,-55,125,JELF243A-0051,3.3|D:|±0.5|nH|30|0.040|12|900
LQW15AN_10,LQW15AN3N4C10D,-55,125,JELF243A-0051,3.4|C:|±0.2|nH|30|0.040|12|900
LQW15AN_10,LQW15AN3N4D10D,-55,125,JELF243A-0051,3.4|D:|±0.5|nH|30|0.040|12|900
LQW15AN_10,LQW15AN3N5C10D,-55,125,JELF243A-0051,3.5|C:|±0.2|nH|30|0.040|9.5|900
LQW15AN_10,LQW15AN3N5D10D,-55,125,JELF243A-0051,3.5|D:|±0.5|nH|30|0.040|9.5|900
LQW15AN_10,LQW15AN3N6C10D,-55,125,JELF243A-0051,3.6|C:|±0.2|nH|30|0.040|9.5|900
LQW15AN_10,LQW15AN3N6D10D,-55,125,JELF243A-0051,3.6|D:|±0.5|nH|30|0.040|9.5|900
LQW15AN_10,LQW15AN3N8C10D,-55,125,JELF243A-0051,3.8|C:|±0.2|nH|30|0.040|7|900
LQW15AN_10,LQW15AN3N8D10D,-55,125,JELF243A-0051,3.8|D:|±0.5|nH|30|0.040|7|900
LQW15AN_10,LQW15AN3N9D10D,-55,125,JELF243A-0051,3.9|D:|±0.5|nH|30|0.040|7|900
LQW15AN_10,LQW15AN4N0C10D,-55,125,JELF243A-0051,4.0|C:|±0.2|nH|30|0.051|6.5|800
LQW15AN_10,LQW15AN4N0D10D,-55,125,JELF243A-0051,4.0|D:|±0.5|nH|30|0.051|6.5|800
LQW15AN_10,LQW15AN4N2C10D,-55,125,JELF243A-0051,4.2|C:|±0.2|nH|30|0.051|6.5|800
LQW15AN_10,LQW15AN4N2D10D,-55,125,JELF243A-0051,4.2|D:|±0.5|nH|30|0.051|6.5|800
LQW15AN_10,LQW15AN4N7D10D,-55,125,JELF243A-0051,4.7|D:|±0.5|nH|30|0.051|8|800
LQW15AN_10,LQW15AN5N1C10D,-55,125,JELF243A-0051,5.1|C:|±0.2|nH|30|0.051|8|800
LQW15AN_10,LQW15AN5N1D10D,-55,125,JELF243A-0051,5.1|D:|±0.5|nH|30|0.051|8|800
LQW15AN_10,LQW15AN5N2C10D,-55,125,JELF243A-0051,5.2|C:|±0.2|nH|30|0.051|8|800
LQW15AN_10,LQW15AN5N2D10D,-55,125,JELF243A-0051,5.2|D:|±0.5|nH|30|0.051|8|800
LQW15AN_10,LQW15AN5N3C10D,-55,125,JELF243A-0051,5.3|C:|±0.2|nH|30|0.051|8|800
LQW15AN_10,LQW15AN5N3D10D,-55,125,JELF243A-0051,5.3|D:|±0.5|nH|30|0.051|8|800
LQW15AN_10,LQW15AN5N4C10D,-55,125,JELF243A-0051,5.4|C:|±0.2|nH|30|0.051|8|800
LQW15AN_10,LQW15AN5N4D10D,-55,125,JELF243A-0051,5.4|D:|±0.5|nH|30|0.051|8|800
LQW15AN_10,LQW15AN5N5C10D,-55,125,JELF243A-0051,5.5|C:|±0.2|nH|30|0.051|8|800
LQW15AN_10,LQW15AN5N5D10D,-55,125,JELF243A-0051,5.5|D:|±0.5|nH|30|0.051|8|800
LQW15AN_10,LQW15AN5N6C10D,-55,125,JELF243A-0051,5.6|C:|±0.2|nH|30|0.051|8|800
LQW15AN_10,LQW15AN5N6D10D,-55,125,JELF243A-0051,5.6|D:|±0.5|nH|30|0.051|8|800
LQW15AN_10,LQW15AN5N7C10D,-55,125,JELF243A-0051,5.7|C:|±0.2|nH|30|0.051|8|800
LQW15AN_10,LQW15AN5N7D10D,-55,125,JELF243A-0051,5.7|D:|±0.5|nH|30|0.051|8|800
LQW15AN_10,LQW15AN5N9C10D,-55,125,JELF243A-0051,5.9|C:|±0.2|nH|30|0.056|7.7|760
LQW15AN_10,LQW15AN5N9D10D,-55,125,JELF243A-0051,5.9|D:|±0.5|nH|30|0.056|7.7|760
LQW15AN_10,LQW15AN6N0C10D,-55,125,JELF243A-0051,6.0|C:|±0.2|nH|30|0.056|7.7|760
LQW15AN_10,LQW15AN6N0D10D,-55,125,JELF243A-0051,6.0|D:|±0.5|nH|30|0.056|7.7|760
LQW15AN_10,LQW15AN6N1C10D,-55,125,JELF243A-0051,6.1|C:|±0.2|nH|30|0.056|7.7|760
LQW15AN_10,LQW15AN6N1D10D,-55,125,JELF243A-0051,6.1|D:|±0.5|nH|30|0.056|7.7|760
LQW15AN_10,LQW15AN7N4C10D,-55,125,JELF243A-0051,7.4|C:|±0.2|nH|30|0.058|6.8|750
LQW15AN_10,LQW15AN7N4D10D,-55,125,JELF243A-0051,7.4|D:|±0.5|nH|30|0.058|6.8|750
LQW15AN_10,LQW15AN7N6C10D,-55,125,JELF243A-0051,7.6|C:|±0.2|nH|30|0.058|6.8|750
LQW15AN_10,LQW15AN7N6D10D,-55,125,JELF243A-0051,7.6|D:|±0.5|nH|30|0.058|6.8|750
LQW15AN_10,LQW15AN7N7C10D,-55,125,JELF243A-0051,7.7|C:|±0.2|nH|30|0.058|6.8|750
LQW15AN_10,LQW15AN7N7D10D,-55,125,JELF243A-0051,7.7|D:|±0.5|nH|30|0.058|6.8|750
LQW15AN_10,LQW15AN7N8C10D,-55,125,JELF243A-0051,7.8|C:|±0.2|nH|30|0.058|6.8|750
LQW15AN_10,LQW15AN7N8D10D,-55,125,JELF243A-0051,7.8|D:|±0.5|nH|30|0.058|6.8|750
LQW15AN_10,LQW15AN7N9C10D,-55,125,JELF243A-0051,7.9|C:|±0.2|nH|30|0.079|7.5|640
LQW15AN_10,LQW15AN7N9D10D,-55,125,JELF243A-0051,7.9|D:|±0.5|nH|30|0.079|7.5|640
LQW15AN_10,LQW15AN8N0C10D,-55,125,JELF243A-0051,8.0|C:|±0.2|nH|30|0.079|7.5|640
LQW15AN_10,LQW15AN8N0D10D,-55,125,JELF243A-0051,8.0|D:|±0.5|nH|30|0.079|7.5|640
LQW15AN_10,LQW15AN8N1C10D,-55,125,JELF243A-0051,8.1|C:|±0.2|nH|30|0.079|7.5|640
LQW15AN_10,LQW15AN8N1D10D,-55,125,JELF243A-0051,8.1|D:|±0.5|nH|30|0.079|7.5|640
LQW15AN_10,LQW15AN8N3C10D,-55,125,JELF243A-0051,8.3|C:|±0.2|nH|30|0.079|7.5|640
LQW15AN_10,LQW15AN8N3D10D,-55,125,JELF243A-0051,8.3|D:|±0.5|nH|30|0.079|7.5|640
LQW15AN_10,LQW15AN8N4C10D,-55,125,JELF243A-0051,8.4|C:|±0.2|nH|30|0.079|7.5|640
LQW15AN_10,LQW15AN8N4D10D,-55,125,JELF243A-0051,8.4|D:|±0.5|nH|30|0.079|7.5|640
LQW15AN_1Z,LQW15AN1N3C1ZD,-55,125,JELF243A-9115,1.3|C:|±0.2|nH|20|0.017|16|1200|6
LQW15AN_1Z,LQW15AN1N3D1ZD,-55,125,JELF243A-9115,1.3|D:|±0.5|nH|20|0.017|16|1200|6
LQW15AN_1Z,LQW15AN1N4C1ZD,-55,125,JELF243A-9115,1.4|C:|±0.2|nH|25|0.019|15|1100|6
LQW15AN_1Z,LQW15AN1N4D1ZD,-55,125,JELF243A-9115,1.4|D:|±0.5|nH|25|0.019|15|1100|6
LQW15AN_1Z,LQW15AN2N2C1ZD,-55,125,JELF243A-9115,2.2|C:|±0.2|nH|25|0.027|14|1000|6
LQW15AN_1Z,LQW15AN2N2D1ZD,-55,125,JELF243A-9115,2.2|D:|±0.5|nH|25|0.027|14|1000|6
LQW15AN_1Z,LQW15AN2N3C1ZD,-55,125,JELF243A-9115,2.3|C:|±0.2|nH|25|0.027|14|1000|6
LQW15AN_1Z,LQW15AN2N3D1ZD,-55,125,JELF243A-9115,2.3|D:|±0.5|nH|25|0.027|14|1000|6
LQW15AN_1Z,LQW15AN2N4D1ZD,-55,125,JELF243A-9115,2.4|D:|±0.5|nH|25|0.027|14|1000|6
LQW15AN_1Z,LQW15AN3N3D1ZD,-55,125,JELF243A-9115,3.3|D:|±0.5|nH|30|0.040|12|900|6
LQW15AN_1Z,LQW15AN3N4C1ZD,-55,125,JELF243A-9115,3.4|C:|±0.2|nH|30|0.040|12|900|6
LQW15AN_1Z,LQW15AN3N4D1ZD,-55,125,JELF243A-9115,3.4|D:|±0.5|nH|30|0.040|12|900|6
LQW15AN_1Z,LQW15AN3N5C1ZD,-55,125,JELF243A-9115,3.5|C:|±0.2|nH|30|0.040|9.5|900|6
LQW15AN_1Z,LQW15AN3N5D1ZD,-55,125,JELF243A-9115,3.5|D:|±0.5|nH|30|0.040|9.5|900|6
LQW15AN_1Z,LQW15AN3N6C1ZD,-55,125,JELF243A-9115,3.6|C:|±0.2|nH|30|0.040|9.5|900|6
LQW15AN_1Z,LQW15AN3N6D1ZD,-55,125,JELF243A-9115,3.6|D:|±0.5|nH|30|0.040|9.5|900|6
LQW15AN_1Z,LQW15AN3N8C1ZD,-55,125,JELF243A-9115,3.8|C:|±0.2|nH|30|0.040|7|900|6
LQW15AN_1Z,LQW15AN3N8D1ZD,-55,125,JELF243A-9115,3.8|D:|±0.5|nH|30|0.040|7|900|6
LQW15AN_1Z,LQW15AN3N9D1ZD,-55,125,JELF243A-9115,3.9|D:|±0.5|nH|30|0.040|7|900|6
LQW15AN_1Z,LQW15AN4N0C1ZD,-55,125,JELF243A-9115,4.0|C:|±0.2|nH|30|0.051|6.5|800|6
LQW15AN_1Z,LQW15AN4N0D1ZD,-55,125,JELF243A-9115,4.0|D:|±0.5|nH|30|0.051|6.5|800|6
LQW15AN_1Z,LQW15AN4N2C1ZD,-55,125,JELF243A-9115,4.2|C:|±0.2|nH|30|0.051|6.5|800|6
LQW15AN_1Z,LQW15AN4N2D1ZD,-55,125,JELF243A-9115,4.2|D:|±0.5|nH|30|0.051|6.5|800|6
LQW15AN_1Z,LQW15AN4N7D1ZD,-55,125,JELF243A-9115,4.7|D:|±0.5|nH|30|0.051|8|800|6
LQW15AN_1Z,LQW15AN5N1C1ZD,-55,125,JELF243A-9115,5.1|C:|±0.2|nH|30|0.051|8|800|6
LQW15AN_1Z,LQW15AN5N1D1ZD,-55,125,JELF243A-9115,5.1|D:|±0.5|nH|30|0.051|8|800|6
LQW15AN_1Z,LQW15AN5N2C1ZD,-55,125,JELF243A-9115,5.2|C:|±0.2|nH|30|0.051|8|800|6
LQW15AN_1Z,LQW15AN5N2D1ZD,-55,125,JELF243A-9115,5.2|D:|±0.5|nH|30|0.051|8|800|6
LQW15AN_1Z,LQW15AN5N3C1ZD,-55,125,JELF243A-9115,5.3|C:|±0.2|nH|30|0.051|8|800|6
LQW15AN_1Z,LQW15AN5N3D1ZD,-55,125,JELF243A-9115,5.3|D:|±0.5|nH|30|0.051|8|800|6
LQW15AN_1Z,LQW15AN5N4C1ZD,-55,125,JELF243A-9115,5.4|C:|±0.2|nH|30|0.051|8|800|6
LQW15AN_1Z,LQW15AN5N4D1ZD,-55,125,JELF243A-9115,5.4|D:|±0.5|nH|30|0.051|8|800|6
LQW15AN_1Z,LQW15AN5N5C1ZD,-55,125,JELF243A-9115,5.5|C:|±0.2|nH|30|0.051|8|800|6
LQW15AN_1Z,LQW15AN5N5D1ZD,-55,125,JELF243A-9115,5.5|D:|±0.5|nH|30|0.051|8|800|6
LQW15AN_1Z,LQW15AN5N6C1ZD,-55,125,JELF243A-9115,5.6|C:|±0.2|nH|30|0.051|8|800|6
LQW15AN_1Z,LQW15AN5N6D1ZD,-55,125,JELF243A-9115,5.6|D:|±0.5|nH|30|0.051|8|800|6
LQW15AN_1Z,LQW15AN5N7C1ZD,-55,125,JELF243A-9115,5.7|C:|±0.2|nH|30|0.051|8|800|6
LQW15AN_1Z,LQW15AN5N7D1ZD,-55,125,JELF243A-9115,5.7|D:|±0.5|nH|30|0.051|8|800|6
LQW15AN_1Z,LQW15AN5N9C1ZD,-55,125,JELF243A-9115,5.9|C:|±0.2|nH|30|0.056|7.7|760|6
LQW15AN_1Z,LQW15AN5N9D1ZD,-55,125,JELF243A-9115,5.9|D:|±0.5|nH|30|0.056|7.7|760|6
LQW15AN_1Z,LQW15AN6N0C1ZD,-55,125,JELF243A-9115,6.0|C:|±0.2|nH|30|0.056|7.7|760|6
LQW15AN_1Z,LQW15AN6N0D1ZD,-55,125,JELF243A-9115,6.0|D:|±0.5|nH|30|0.056|7.7|760|6
LQW15AN_1Z,LQW15AN6N1C1ZD,-55,125,JELF243A-9115,6.1|C:|±0.2|nH|30|0.056|7.7|760|6
LQW15AN_1Z,LQW15AN6N1D1ZD,-55,125,JELF243A-9115,6.1|D:|±0.5|nH|30|0.056|7.7|760|6
LQW15AN_1Z,LQW15AN7N4C1ZD,-55,125,JELF243A-9115,7.4|C:|±0.2|nH|30|0.058|6.8|750|6
LQW15AN_1Z,LQW15AN7N4D1ZD,-55,125,JELF243A-9115,7.4|D:|±0.5|nH|30|0.058|6.8|750|6
LQW15AN_1Z,LQW15AN7N6C1ZD,-55,125,JELF243A-9115,7.6|C:|±0.2|nH|30|0.058|6.8|750|6
LQW15AN_1Z,LQW15AN7N6D1ZD,-55,125,JELF243A-9115,7.6|D:|±0.5|nH|30|0.058|6.8|750|6
LQW15AN_1Z,LQW15AN7N7C1ZD,-55,125,JELF243A-9115,7.7|C:|±0.2|nH|30|0.058|6.8|750|6
LQW15AN_1Z,LQW15AN7N7D1ZD,-55,125,JELF243A-9115,7.7|D:|±0.5|nH|30|0.058|6.8|750|6
LQW15AN_1Z,LQW15AN7N8C1ZD,-55,125,JELF243A-9115,7.8|C:|±0.2|nH|30|0.058|6.8|750|6
LQW15AN_1Z,LQW15AN7N8D1ZD,-55,125,JELF243A-9115,7.8|D:|±0.5|nH|30|0.058|6.8|750|6
LQW15AN_1Z,LQW15AN7N9C1ZD,-55,125,JELF243A-9115,7.9|C:|±0.2|nH|30|0.079|7.5|640|6
LQW15AN_1Z,LQW15AN7N9D1ZD,-55,125,JELF243A-9115,7.9|D:|±0.5|nH|30|0.079|7.5|640|6
LQW15AN_1Z,LQW15AN8N0C1ZD,-55,125,JELF243A-9115,8.0|C:|±0.2|nH|30|0.079|7.5|640|6
LQW15AN_1Z,LQW15AN8N0D1ZD,-55,125,JELF243A-9115,8.0|D:|±0.5|nH|30|0.079|7.5|640|6
LQW15AN_1Z,LQW15AN8N1C1ZD,-55,125,JELF243A-9115,8.1|C:|±0.2|nH|30|0.079|7.5|640|6
LQW15AN_1Z,LQW15AN8N1D1ZD,-55,125,JELF243A-9115,8.1|D:|±0.5|nH|30|0.079|7.5|640|6
LQW15AN_1Z,LQW15AN8N3C1ZD,-55,125,JELF243A-9115,8.3|C:|±0.2|nH|30|0.079|7.5|640|6
LQW15AN_1Z,LQW15AN8N3D1ZD,-55,125,JELF243A-9115,8.3|D:|±0.5|nH|30|0.079|7.5|640|6
LQW15AN_1Z,LQW15AN8N4C1ZD,-55,125,JELF243A-9115,8.4|C:|±0.2|nH|30|0.079|7.5|640|6
LQW15AN_1Z,LQW15AN8N4D1ZD,-55,125,JELF243A-9115,8.4|D:|±0.5|nH|30|0.079|7.5|640|6
LQW15AN_80,LQW15AN10NG80D,-55,125,JELF243A-0100,10|G:|±2%|31|0.081|6.0|1400
LQW15AN_80,LQW15AN10NJ80D,-55,125,JELF243A-0100,10|J:|±5%|31|0.081|6.0|1400
LQW15AN_80,LQW15AN11NG80D,-55,125,JELF243A-0100,11|G:|±2%|32|0.083|6.2|1400
LQW15AN_80,LQW15AN11NJ80D,-55,125,JELF243A-0100,11|J:|±5%|32|0.083|6.2|1400
LQW15AN_80,LQW15AN12NG80D,-55,125,JELF243A-0100,12|G:|±2%|30|0.093|5.2|1240
LQW15AN_80,LQW15AN12NJ80D,-55,125,JELF243A-0100,12|J:|±5%|30|0.093|5.2|1240
LQW15AN_80,LQW15AN13NG80D,-55,125,JELF243A-0100,13|G:|±2%|30|0.093|5.2|1240
LQW15AN_80,LQW15AN13NJ80D,-55,125,JELF243A-0100,13|J:|±5%|30|0.093|5.2|1240
LQW15AN_80,LQW15AN14NG80D,-55,125,JELF243A-0100,14|G:|±2%|31|0.111|5.2|1150
LQW15AN_80,LQW15AN14NJ80D,-55,125,JELF243A-0100,14|J:|±5%|31|0.111|5.2|1150
LQW15AN_80,LQW15AN15NG80D,-55,125,JELF243A-0100,15|G:|±2%|31|0.114|5.5|1150
LQW15AN_80,LQW15AN15NJ80D,-55,125,JELF243A-0100,15|J:|±5%|31|0.114|5.5|1150
LQW15AN_80,LQW15AN16NG80D,-55,125,JELF243A-0100,16|G:|±2%|31|0.126|5.0|1000
LQW15AN_80,LQW15AN16NJ80D,-55,125,JELF243A-0100,16|J:|±5%|31|0.126|5.0|1000
LQW15AN_80,LQW15AN17NG80D,-55,125,JELF243A-0100,17|G:|±2%|30|0.126|5.0|1000
LQW15AN_80,LQW15AN17NJ80D,-55,125,JELF243A-0100,17|J:|±5%|30|0.126|5.0|1000
LQW15AN_80,LQW15AN18NG80D,-55,125,JELF243A-0100,18|G:|±2%|30|0.130|5.2|1050
LQW15AN_80,LQW15AN18NJ80D,-55,125,JELF243A-0100,18|J:|±5%|30|0.130|5.2|1050
LQW15AN_80,LQW15AN19NG80D,-55,125,JELF243A-0100,19|G:|±2%|30|0.156|5.0|920
LQW15AN_80,LQW15AN19NJ80D,-55,125,JELF243A-0100,19|J:|±5%|30|0.156|5.0|920
LQW15AN_80,LQW15AN1N3C80D,-55,125,JELF243A-0100,1.3|C:|±0.2|nH|20|0.012|18.0|3150
LQW15AN_80,LQW15AN1N3D80D,-55,125,JELF243A-0100,1.3|D:|±0.5|nH|20|0.012|18.0|3150
LQW15AN_80,LQW15AN1N5C80D,-55,125,JELF243A-0100,1.5|C:|±0.2|nH|20|0.028|18.0|2100
LQW15AN_80,LQW15AN1N5D80D,-55,125,JELF243A-0100,1.5|D:|±0.5|nH|20|0.028|18.0|2100
LQW15AN_80,LQW15AN1N6C80D,-55,125,JELF243A-0100,1.6|C:|±0.2|nH|20|0.045|18.0|1450
LQW15AN_80,LQW15AN1N6D80D,-55,125,JELF243A-0100,1.6|D:|±0.5|nH|20|0.045|18.0|1450
LQW15AN_80,LQW15AN1N7C80D,-55,125,JELF243A-0100,1.7|C:|±0.2|nH|20|0.065|18.0|1150
LQW15AN_80,LQW15AN1N7D80D,-55,125,JELF243A-0100,1.7|D:|±0.5|nH|20|0.065|18.0|1150
LQW15AN_80,LQW15AN20NG80D,-55,125,JELF243A-0100,20|G:|±2%|30|0.186|4.5|800
LQW15AN_80,LQW15AN20NJ80D,-55,125,JELF243A-0100,20|J:|±5%|30|0.186|4.5|800
LQW15AN_80,LQW15AN21NG80D,-55,125,JELF243A-0100,21|G:|±2%|30|0.202|4.5|780
LQW15AN_80,LQW15AN21NJ80D,-55,125,JELF243A-0100,21|J:|±5%|30|0.202|4.5|780
LQW15AN_80,LQW15AN22NG80D,-55,125,JELF243A-0100,22|G:|±2%|30|0.202|4.5|780
LQW15AN_80,LQW15AN22NJ80D,-55,125,JELF243A-0100,22|J:|±5%|30|0.202|4.5|780
LQW15AN_80,LQW15AN23NG80D,-55,125,JELF243A-0100,23|G:|±2%|29|0.201|4.5|760
LQW15AN_80,LQW15AN23NJ80D,-55,125,JELF243A-0100,23|J:|±5%|29|0.201|4.5|760
LQW15AN_80,LQW15AN24NG80D,-55,125,JELF243A-0100,24|G:|±2%|31|0.212|4.0|770
LQW15AN_80,LQW15AN24NJ80D,-55,125,JELF243A-0100,24|J:|±5%|31|0.212|4.0|770
LQW15AN_80,LQW15AN25NG80D,-55,125,JELF243A-0100,25|G:|±2%|31|0.221|4.1|750
LQW15AN_80,LQW15AN25NJ80D,-55,125,JELF243A-0100,25|J:|±5%|31|0.221|4.1|750
LQW15AN_80,LQW15AN26NG80D,-55,125,JELF243A-0100,26|G:|±2%|29|0.282|4.1|720
LQW15AN_80,LQW15AN26NJ80D,-55,125,JELF243A-0100,26|J:|±5%|29|0.282|4.1|720
LQW15AN_80,LQW15AN27NG80D,-55,125,JELF243A-0100,27|G:|±2%|30|0.288|4.0|680
LQW15AN_80,LQW15AN27NJ80D,-55,125,JELF243A-0100,27|J:|±5%|30|0.288|4.0|680
LQW15AN_80,LQW15AN2N2B80D,-55,125,JELF243A-0100,2.2|B:|±0.1|nH|30|0.022|15.5|2530
LQW15AN_80,LQW15AN2N2C80D,-55,125,JELF243A-0100,2.2|C:|±0.2|nH|30|0.022|15.5|2530
LQW15AN_80,LQW15AN2N2D80D,-55,125,JELF243A-0100,2.2|D:|±0.5|nH|30|0.022|15.5|2530
LQW15AN_80,LQW15AN2N2G80D,-55,125,JELF243A-0100,2.2|G:|±2%|30|0.022|15.5|2530
LQW15AN_80,LQW15AN2N3B80D,-55,125,JELF243A-0100,2.3|B:|±0.1|nH|30|0.022|15.5|2530
LQW15AN_80,LQW15AN2N3C80D,-55,125,JELF243A-0100,2.3|C:|±0.2|nH|30|0.022|15.5|2530
LQW15AN_80,LQW15AN2N3D80D,-55,125,JELF243A-0100,2.3|D:|±0.5|nH|30|0.022|15.5|2530
LQW15AN_80,LQW15AN2N3G80D,-55,125,JELF243A-0100,2.3|G:|±2%|30|0.022|15.5|2530
LQW15AN_80,LQW15AN2N4B80D,-55,125,JELF243A-0100,2.4|B:|±0.1|nH|30|0.022|15.5|2530
LQW15AN_80,LQW15AN2N4C80D,-55,125,JELF243A-0100,2.4|C:|±0.2|nH|30|0.022|15.5|2530
LQW15AN_80,LQW15AN2N4D80D,-55,125,JELF243A-0100,2.4|D:|±0.5|nH|30|0.022|15.5|2530
LQW15AN_80,LQW15AN2N4G80D,-55,125,JELF243A-0100,2.4|G:|±2%|30|0.022|15.5|2530
LQW15AN_80,LQW15AN2N5B80D,-55,125,JELF243A-0100,2.5|B:|±0.1|nH|30|0.030|15.5|2100
LQW15AN_80,LQW15AN2N5C80D,-55,125,JELF243A-0100,2.5|C:|±0.2|nH|30|0.030|15.5|2100
LQW15AN_80,LQW15AN2N5D80D,-55,125,JELF243A-0100,2.5|D:|±0.5|nH|30|0.030|15.5|2100
LQW15AN_80,LQW15AN2N5G80D,-55,125,JELF243A-0100,2.5|G:|±2%|30|0.030|15.5|2100
LQW15AN_80,LQW15AN2N6B80D,-55,125,JELF243A-0100,2.6|B:|±0.1|nH|30|0.035|14.5|1950
LQW15AN_80,LQW15AN2N6C80D,-55,125,JELF243A-0100,2.6|C:|±0.2|nH|30|0.035|14.5|1950
LQW15AN_80,LQW15AN2N6D80D,-55,125,JELF243A-0100,2.6|D:|±0.5|nH|30|0.035|14.5|1950
LQW15AN_80,LQW15AN2N6G80D,-55,125,JELF243A-0100,2.6|G:|±2%|30|0.035|14.5|1950
LQW15AN_80,LQW15AN2N7B80D,-55,125,JELF243A-0100,2.7|B:|±0.1|nH|28|0.047|14.0|1500
LQW15AN_80,LQW15AN2N7C80D,-55,125,JELF243A-0100,2.7|C:|±0.2|nH|28|0.047|14.0|1500
LQW15AN_80,LQW15AN2N7D80D,-55,125,JELF243A-0100,2.7|D:|±0.5|nH|28|0.047|14.0|1500
LQW15AN_80,LQW15AN2N7G80D,-55,125,JELF243A-0100,2.7|G:|±2%|28|0.047|14.0|1500
LQW15AN_80,LQW15AN2N8B80D,-55,125,JELF243A-0100,2.8|B:|±0.1|nH|27|0.047|13.5|1500
LQW15AN_80,LQW15AN2N8C80D,-55,125,JELF243A-0100,2.8|C:|±0.2|nH|27|0.047|13.5|1500
LQW15AN_80,LQW15AN2N8D80D,-55,125,JELF243A-0100,2.8|D:|±0.5|nH|27|0.047|13.5|1500
LQW15AN_80,LQW15AN2N8G80D,-55,125,JELF243A-0100,2.8|G:|±2%|27|0.047|13.5|1500
LQW15AN_80,LQW15AN2N9B80D,-55,125,JELF243A-0100,2.9|B:|±0.1|nH|25|0.047|12.5|1500
LQW15AN_80,LQW15AN2N9C80D,-55,125,JELF243A-0100,2.9|C:|±0.2|nH|25|0.047|12.5|1500
LQW15AN_80,LQW15AN2N9D80D,-55,125,JELF243A-0100,2.9|D:|±0.5|nH|25|0.047|12.5|1500
LQW15AN_80,LQW15AN2N9G80D,-55,125,JELF243A-0100,2.9|G:|±2%|25|0.047|12.5|1500
LQW15AN_80,LQW15AN30NG80D,-55,125,JELF243A-0100,30|G:|±2%|30|0.309|3.8|660
LQW15AN_80,LQW15AN30NJ80D,-55,125,JELF243A-0100,30|J:|±5%|30|0.309|3.8|660
LQW15AN_80,LQW15AN33NG80D,-55,125,JELF243A-0100,33|G:|±2%|30|0.336|3.6|620
LQW15AN_80,LQW15AN33NJ80D,-55,125,JELF243A-0100,33|J:|±5%|30|0.336|3.6|620
LQW15AN_80,LQW15AN36NG80D,-55,125,JELF243A-0100,36|G:|±2%|30|0.431|3.5|540
LQW15AN_80,LQW15AN36NJ80D,-55,125,JELF243A-0100,36|J:|±5%|30|0.431|3.5|540
LQW15AN_80,LQW15AN39NG80D,-55,125,JELF243A-0100,39|G:|±2%|28|0.456|3.4|530
LQW15AN_80,LQW15AN39NJ80D,-55,125,JELF243A-0100,39|J:|±5%|28|0.456|3.4|530
LQW15AN_80,LQW15AN3N0B80D,-55,125,JELF243A-0100,3.0|B:|±0.1|nH|20|0.063|12.5|1350
LQW15AN_80,LQW15AN3N0C80D,-55,125,JELF243A-0100,3.0|C:|±0.2|nH|20|0.063|12.5|1350
LQW15AN_80,LQW15AN3N0D80D,-55,125,JELF243A-0100,3.0|D:|±0.5|nH|20|0.063|12.5|1350
LQW15AN_80,LQW15AN3N0G80D,-55,125,JELF243A-0100,3.0|G:|±2%|20|0.063|12.5|1350
LQW15AN_80,LQW15AN3N3B80D,-55,125,JELF243A-0100,3.3|B:|±0.1|nH|30|0.030|14.0|2000
LQW15AN_80,LQW15AN3N3C80D,-55,125,JELF243A-0100,3.3|C:|±0.2|nH|30|0.030|14.0|2000
LQW15AN_80,LQW15AN3N3D80D,-55,125,JELF243A-0100,3.3|D:|±0.5|nH|30|0.030|14.0|2000
LQW15AN_80,LQW15AN3N3G80D,-55,125,JELF243A-0100,3.3|G:|±2%|30|0.030|14.0|2000
LQW15AN_80,LQW15AN3N4B80D,-55,125,JELF243A-0100,3.4|B:|±0.1|nH|30|0.030|10.0|1950
LQW15AN_80,LQW15AN3N4C80D,-55,125,JELF243A-0100,3.4|C:|±0.2|nH|30|0.030|10.0|1950
