mpn,size_code,resistance_ohms,tolerance,tcr,power_w,voltage_v,temp_min_c,temp_max_c,length_mm,width_mm,height_mm
RT0402DRD0711K3L,0402,11300,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRD074K3L,0402,4300,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0733KL,0402,33000,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE07180RL,0402,180,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0776K8L,0402,76800,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE075K9L,0402,5900,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB07121RL,0603,121,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402FRE07316RL,0402,316,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE077K5L,0402,7500,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE073K6L,0402,3600,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0730RL,0402,30,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE072KL,0402,2000,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB07220RL,0603,220,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402DRD0712K7L,0402,12700,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB0724KL,0603,24000,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402DRE074K64L,0402,4640,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRD0751KL,0402,51000,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0720RL,0402,20,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRD071KL,0402,1000,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB073K48L,0603,3480,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402FRE071K13L,0402,1130,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0782K5L,0402,82500,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0733K2L,0402,33200,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRD0718K7L,0402,18700,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE07162RL,0402,162,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE07154KL,0402,154000,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE07249RL,0402,249,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE071K02L,0402,1020,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB073K9L,0603,3900,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402FRE0724R3L,0402,24.3,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0727R4L,0402,27.4,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB073KL,0603,3000,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402FRE0768KL,0402,68000,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0715KL,0402,15000,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE076K8L,0402,6800,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE071K62L,0402,1620,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE07165RL,0402,165,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0790K9L,0402,90900,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB07205KL,0603,205000,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402DRE071K6L,0402,1600,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0735K7L,0402,35700,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB0713KL,0603,13000,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402DRE07909RL,0402,909,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB0720KL,0603,20000,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402FRE0790K9L,0402,90900,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE076K8L,0402,6800,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB0725K5L,0603,25500,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402DRE0786K6L,0402,86600,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0724K9L,0402,24900,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE073K32L,0402,3320,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB07360RL,0603,360,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402DRE0773R2L,0402,73.2,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0722KL,0402,22000,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0737R4L,0402,37.4,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB0739K2L,0603,39200,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402DRD0740K2L,0402,40200,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRD07154KL,0402,154000,1%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRD074K12L,0402,4120,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB071K37L,0603,1370,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402FRE07523RL,0402,523,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0721K5L,0402,21500,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0724K9L,0402,24900,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0778K7L,0402,78700,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0712K4L,0402,12400,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB0716KL,0603,16000,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402DRD0760K4L,0402,60400,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE074K53L,0402,4530,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRD0724KL,0402,24000,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB0730KL,0603,30000,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402DRE07215KL,0402,215000,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0743K2L,0402,43200,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0724R9L,0402,24.9,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0716K9L,0402,16900,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE076K2L,0402,6200,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE07511RL,0402,511,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRD07845RL,0402,845,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRD07100RL,0402,100,1%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0713KL,0402,13000,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0723K2L,0402,23200,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRD0716KL,0402,16000,1%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0717K8L,0402,17800,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0756K2L,0402,56200,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRD072K23L,0402,2230,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB073K6L,0603,3600,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402FRE0743R2L,0402,43.2,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB07390RL,0603,390,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRA071K5L,0603,1500,0.1%,-/+5 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402DRD0764K9L,0402,64900,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0761K9L,0402,61900,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRD07274RL,0402,274,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0726R1L,0402,26.1,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0733RL,0402,33,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE073K92L,0402,3920,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRD075K23L,0402,5230,1%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE07130RL,0402,130,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRD07330RL,0402,330,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0740K2L,0402,40200,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRD07124KL,0402,124000,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB0736KL,0603,36000,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402DRE07140KL,0402,140000,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE07105KL,0402,105000,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0720RL,0402,20,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRD072K61L,0402,2610,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE07120KL,0402,120000,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE072K74L,0402,2740,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE07360RL,0402,360,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE079K1L,0402,9100,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0775KL,0402,75000,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE071K5L,0402,1500,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRD0713KL,0402,13000,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0748K7L,0402,48700,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0749R9L,0402,49.9,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB0713K7L,0603,13700,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402FRE0722R1L,0402,22.1,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB073K4L,0603,3400,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402DRD07510RL,0402,510,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE07866RL,0402,866,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0734KL,0402,34000,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE101KL,0402,1000,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB07120RL,0603,120,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402FRD0776K8L,0402,76800,1%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE07127RL,0402,127,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0723R7L,0402,23.7,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB0714K7L,0603,14700,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402FRE0762KL,0402,62000,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE079K1L,0402,9100,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRD0747KL,0402,47000,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE073K6L,0402,3600,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE079K09L,0402,9090,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRD0727K4L,0402,27400,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE076K19L,0402,6190,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE07205RL,0402,205,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE071K74L,0402,1740,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE073K05L,0402,3050,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE07309RL,0402,309,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0727K4L,0402,27400,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB0710RL,0603,10,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402DRE0713K3L,0402,13300,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0733RL,0402,33,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0761K9L,0402,61900,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE078K45L,0402,8450,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRB07165RL,0603,165,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0402FRE0729R4L,0402,29.4,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRD0780R6L,0402,80.6,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE07162KL,0402,162000,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE071K74L,0402,1740,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE078K06L,0402,8060,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRD07130KL,0402,130000,1%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRD07220RL,0402,220,0.5%,-/+25 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0720KL,0402,20000,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE07102RL,0402,102,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE07150KL,0402,150000,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0738K3L,0402,38300,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0775KL,0402,75000,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0749K9L,0402,49900,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE0771R5L,0402,71.5,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE07562RL,0402,562,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE07820RL,0402,820,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402DRE0784K5L,0402,84500,0.5%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0402FRE07162RL,0402,162,1%,-/+50 ppm/C,0.063,50,-55,155,1,0.5,0.3
RT0603BRD0749K3L,0603,49300,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE0732K4L,0603,32400,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD07330RL,0603,330,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE0721K5L,0603,21500,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD0733RL,0603,33,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC0784K5L,0603,84500,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE0718KL,0603,18000,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC07316KL,0603,316000,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRB0766R5L,0603,66.5,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD071K58L,0603,1580,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC0724K9L,0603,24900,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD075K36L,0603,5360,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD0718RL,0603,18,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD071K33L,0603,1330,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD0738K3L,0603,38300,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD074K12L,0603,4120,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD07132KL,0603,132000,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC07110KL,0603,110000,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD076K19L,0603,6190,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD0714RL,0603,14,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD071KL,0603,1000,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD073K79L,0603,3790,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRB0747KL,0603,47000,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD07102KL,0603,102000,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRB0748R7L,0603,48.7,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC07634RL,0603,634,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD072K52L,0603,2520,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD0722RL,0603,22,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD07866KL,0603,866000,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD0710K4L,0603,10400,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE0718K7L,0603,18700,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC0732K4L,0603,32400,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE0714K7L,0603,14700,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD07124RL,0603,124,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD0712K9L,0603,12900,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD0713R3L,0603,13.3,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC079K1L,0603,9100,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD074K87L,0603,4870,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD072K4L,0603,2400,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC0716K2L,0603,16200,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD0721RL,0603,21,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD07620RL,0603,620,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD07619KL,0603,619000,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE07100RL,0603,100,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE07215KL,0603,215000,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE071K74L,0603,1740,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD07312KL,0603,312000,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC079K09L,0603,9090,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD071K4L,0603,1400,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC101KL,0603,1000,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC0722K1L,0603,22100,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE0715K8L,0603,15800,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD07237KL,0603,237000,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE072K43L,0603,2430,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD073RL,0603,3,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD07324RL,0603,324,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE07240KL,0603,240000,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD077R32L,0603,7.32,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD0756RL,0603,56,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRB074R99L,0603,4.99,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE072K87L,0603,2870,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC07330RL,0603,330,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC07500RL,0603,500,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC0722RL,0603,22,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE0712K4L,0603,12400,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD0743RL,0603,43,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD071K24L,0603,1240,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE0713KL,0603,13000,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD071R43L,0603,1.43,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE07270KL,0603,270000,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD07133RL,0603,133,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC071K4L,0603,1400,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD07160KL,0603,160000,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD07196RL,0603,196,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD0723K7L,0603,23700,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC072K67L,0603,2670,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD0710KL,0603,10000,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD072K15L,0603,2150,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE0727K4L,0603,27400,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD0745R9L,0603,45.9,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC073K24L,0603,3240,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE07130KL,0603,130000,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE0726K7L,0603,26700,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC07274RL,0603,274,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC076K49L,0603,6490,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE071K82L,0603,1820,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRD07562RL,0603,562,0.1%,-/+25 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRE072K61L,0603,2610,0.1%,-/+50 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRB07820RL,0603,820,0.1%,-/+10 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC071K62L,0603,1620,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
RT0603BRC07150RL,0603,150,0.1%,-/+15 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
